id,started_date,crop,crop_variety,seed_brand,medium,format,seed_weight_oz,seed_media_treatment_notes,first_emerge_date,full_emerge_date,emergence_notes,date_of_first_transplant,date_of_second_transplant,harvested_on,harvest_weight_oz,hrvst_wt_lbs,harvest_week,harvest_notes,created_at,updated_at,flat_id,date_of_third_transplant,former_flat_id,seed_treatments_id,days_to_harvest_from_sew,days_to_harvest_from_soak,room_id,current_system_id,exclude_from_freshlist,force_onto_freshlist,sewn_for
51,2018-01-29,spicy mix,"broccoli, kale, radish",mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-01-30,2018-02-02,"",2018-02-02,2018-02-05,2018-10-05,9.4,0.5875,40,"",2018-01-29 14:00:15 -0800,2018-10-05 09:38:27 -0700,,2018-02-09,,,,,1,,,,
58,2018-02-02,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-02-03,2018-02-03,"",2018-02-09,2018-02-12,2018-10-05,4.72,0.295,40,formerly flat # 70 | ,2018-02-02 09:21:43 -0800,2018-10-05 09:38:27 -0700,,2018-02-25,,,,,1,,,,
70,2018-02-07,pea,dun,handy pantry seeds & grain,biostrate felt,matt,1.5,48hr nut sol soak,2018-02-08,2018-02-09,"",2018-02-12,,2018-10-05,2.71,0.169375,40,"",2018-02-06 17:50:36 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
62,2018-02-05,radish,red arrow,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-02-06,2018-02-06,"",2018-02-09,2018-02-18,2018-10-05,10.31,0.644375,40,formerly flat # steve | ,2018-02-04 22:09:48 -0800,2018-10-05 09:38:27 -0700,,2018-02-23,,,,,1,,,,
26,2018-01-11,kale,red russian,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-01-13,2018-01-14,"",2018-01-17,2018-01-22,2018-10-05,9.61,0.600625,40,DONE,2018-01-22 15:24:42 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
20,2018-01-08,kale,red russian,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-01-09,2018-01-10,"",2018-01-14,2018-01-18,2018-10-05,10.29,0.643125,40,"2.3oz jan 25, 2.2oz jan 27, 5.79oz jan 29. DONE",2018-01-22 15:17:43 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
18,2018-01-08,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-01-09,2018-01-10,"",2018-01-14,2018-01-17,2018-10-05,10.72,0.67,40,DONE,2018-01-22 15:15:50 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
28,2018-01-12,kale,red russian,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-01-13,2018-01-14,"",2018-01-17,2018-01-29,2018-10-05,14.35,0.896875,40,DONE,2018-01-22 15:26:53 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
1379,2018-10-24,sunflower,black oil,kitazawa seed co,biostrate felt,matt,4.0,"",2018-10-22,2018-10-23,"",,,2018-11-06,10.65,0.665625,45,"",2018-10-24 16:46:22 -0700,2018-11-05 17:40:47 -0800,,,BRILL,87,13,16,1,,false,false,
21,2018-01-08,kale,red russian,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-01-24,2018-01-10,"",2018-01-14,2018-01-18,2018-10-05,12.39,0.774375,40,DONE,2018-01-22 15:18:22 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
77,2018-02-09,sunflower,black oil,rexseed,biostrate felt,matt,1.0,48hr nut sol soak. 48hr dry.,2018-02-12,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-09 13:09:42 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
87,2018-02-13,sunflower,black oil,rexseed,biostrate felt,matt,0.5,soaked 24hrs in nutsol,2018-02-15,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-13 09:29:31 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
81,2018-02-12,pea,dun,handy pantry seeds & grain,biostrate felt,matt,0.9,soaked 2.5 days in nutsol,2018-02-13,2018-02-15,lower than normal germination rate. colored specks on media matt. ,2018-02-20,2018-02-25,2018-10-05,0.39,0.024375,40,formerly flat # MCGEE | ,2018-02-12 10:30:00 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
95,2018-02-16,kale,red russian,mountain valley seed co,biostrate felt,matt,0.6,no treatment. TEST::A--Original NutSol,2018-02-17,2018-02-18,"",2018-02-23,2018-02-28,2018-10-05,7.51,0.469375,40,formerly flat # K3 | ,2018-02-15 23:48:44 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
98,2018-02-16,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.6,no treatment. TEST::B--New NutSol,2018-02-17,2018-02-18,"",2018-02-23,2018-02-28,2018-10-05,7.8,0.4875,40,formerly flat # B2 | for Florio,2018-02-16 00:07:50 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
94,2018-02-16,kale,red russian,mountain valley seed co,biostrate felt,matt,0.6,no treatment. TEST::A--Original NutSol,2018-02-17,2018-02-18,"",2018-02-23,2018-02-28,2018-10-05,9.9,0.61875,40,formerly flat # K1 | ,2018-02-15 23:48:23 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
100,2018-02-16,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.6,no treatment. TEST::A--Original NutSol,2018-02-17,2018-02-18,"",2018-02-23,2018-02-28,2018-10-05,6.04,0.3775,40,formerly flat # B1 | for Florio,2018-02-16 00:13:52 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
91,2018-02-16,pea,dun,handy pantry seeds & grain,biostrate felt,matt,1.5,soaked 24hrs. dried 5 days. TEST::A--Original NutSol,2018-02-17,2018-02-18,"",2018-02-25,2018-03-06,2018-10-05,4.04,0.2525,40,formerly flat # P3 | ,2018-02-15 23:27:14 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
89,2018-02-13,sunflower,black oil,rexseed,biostrate felt,matt,0.65,soaked 24hrs in nutsol,2018-02-15,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-13 09:36:54 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
2,2018-01-17,kale,red russian,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-01-18,2018-01-19,"",2018-01-29,2018-02-01,2018-10-05,9.89,0.618125,40,DONE,2018-01-17 11:43:29 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
88,2018-02-13,sunflower,black oil,rexseed,biostrate felt,matt,0.5,soaked 24hrs in nutsol,2018-02-15,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-13 09:33:41 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
101,2018-02-16,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.6,no treatment. TEST::A--Original NutSol,2018-02-17,2018-02-18,"",2018-02-23,2018-02-28,2018-10-05,6.22,0.38875,40,formerly flat # B3 | for Florio,2018-02-16 00:14:08 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
103,2018-02-20,pea,dun,handy pantry seeds & grain,biostrate felt,matt,2.0,no treatment. TEST::A--2oz flat,2018-02-23,2018-02-25,"",2018-02-28,2018-03-07,2018-10-05,7.97,0.498125,40,formerly flat # BIG3 | ,2018-02-20 15:02:33 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
83,2018-02-12,pea,dun,handy pantry seeds & grain,biostrate felt,matt,0.9,soaked 2.5 days in nutsol,2018-02-13,2018-02-15,"",2018-02-25,2018-02-25,2018-10-05,0.32,0.02,40,formerly flat # THOMPSON | ,2018-02-12 10:41:43 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
102,2018-02-20,pea,dun,handy pantry seeds & grain,biostrate felt,matt,2.0,no treatment. TEST::A--2oz flat,2018-02-23,2018-02-25,"",2018-02-28,2018-03-07,2018-10-05,9.05,0.565625,40,formerly flat # BIG1 | ,2018-02-20 15:02:14 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
92,2018-02-16,pea,dun,handy pantry seeds & grain,biostrate felt,matt,1.1,soaked 24hrs. dried 5 days. TEST::B--New NutSol,2018-02-17,2018-02-18,"",2018-02-25,2018-02-28,2018-10-05,3.71,0.231875,40,formerly flat # P2 | ,2018-02-15 23:35:07 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
82,2018-02-12,pea,dun,handy pantry seeds & grain,biostrate felt,matt,0.9,soaked 2.5 days in nutsol,2018-02-13,2018-02-15,lower than normal germination rate. colored specks on media matt. ,2018-02-20,2018-02-25,2018-10-05,0.24,0.015,40,formerly flat # PACHULIA | ,2018-02-12 10:35:13 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
99,2018-02-16,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.6,no treatment. TEST::B--New NutSol,2018-02-17,2018-02-18,"",2018-02-23,2018-02-28,2018-10-05,8.14,0.50875,40,formerly flat # B4 | for Florio,2018-02-16 00:08:00 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
76,2018-02-09,pea,dun,handy pantry seeds & grain,biostrate felt,matt,0.7,24hr nutsol soak. 48hr dry.,2018-02-10,2018-02-12,"",2018-02-18,2018-02-23,2018-10-05,3.07,0.191875,40,formerly flat # IGUODALA | ,2018-02-09 12:59:42 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
112,2018-02-23,radish,red arrow,mountain valley seed co,biostrate felt,matt,0.7,no treatment,2018-02-24,2018-02-25,"",2018-02-28,2018-03-05,2018-10-05,9.25,0.578125,40,formerly flat # WOW | ,2018-02-23 14:06:45 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
38,2018-01-16,spicy mix,"broccoli, kale, kohlrabi, arugula, red cabbage, cauliflower, southern giant mustard, radish",mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-01-17,2018-01-18,"",2018-01-22,2018-02-01,2018-10-05,8.63,0.539375,40,DONE,2018-01-22 15:36:26 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
36,2018-01-15,spicy mix,"broccoli, kale, kohlrabi, arugula, red cabbage, cauliflower, southern giant mustard, radish",mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-01-16,2018-01-17,"",2018-01-19,2018-01-29,2018-10-05,10.1,0.63125,40,DONE,2018-01-22 15:35:30 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
27,2018-01-11,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-01-12,2018-01-14,"",2018-01-15,2018-01-22,2018-10-05,12.07,0.754375,40,DONE,2018-01-22 15:25:35 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
84,2018-02-12,pea,dun,handy pantry seeds & grain,biostrate felt,matt,0.9,soaked 2.5 days in nutsol,2018-02-13,2018-02-15,"",2018-02-25,2018-02-25,2018-10-05,0.36,0.0225,40,formerly flat # GREEN | ,2018-02-12 10:49:50 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
37,2018-01-15,spicy mix,"broccoli, kale, kohlrabi, arugula, red cabbage, cauliflower, southern giant mustard, radish",mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-01-16,2018-01-17,"",2018-01-19,2018-01-29,2018-10-05,10.1,0.63125,40,DONE,2018-01-22 15:35:45 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
78,2018-02-09,sunflower,black oil,rexseed,biostrate felt,matt,0.7,48hr nut sol soak. 48hr dry.,2018-02-12,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-09 13:12:18 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
40,2018-01-16,spicy mix,"broccoli, kale, kohlrabi, arugula, red cabbage, cauliflower, southern giant mustard, radish",mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-01-17,2018-01-18,"",2018-01-22,2018-02-01,2018-10-05,7.47,0.466875,40,DONE,2018-01-22 15:37:13 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
19,2018-01-08,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.6,no treatment,2018-01-09,2018-01-10,"",2018-01-14,2018-01-17,2018-10-05,10.18,0.63625,40,"3.2oz jan 25, 2.2oz jan 27, 5.15 jan 29 --- DONE",2018-01-22 15:16:51 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
90,2018-02-16,pea,dun,handy pantry seeds & grain,biostrate felt,matt,1.5,soaked 24hrs. dried 5 days. TEST::A--Original NutSol,2018-02-17,2018-02-18,"",2018-02-25,2018-03-06,2018-10-05,3.84,0.24,40,formerly flat # P1 | ,2018-02-15 23:26:59 -0800,2018-10-05 09:38:27 -0700,,,,,,,1,,,,
1229,2018-10-09,basil,dark opal,mountain valley seed co,biostrate felt,matt,0.15,no treatment,2018-10-10,2018-10-10,"",,,2018-11-06,8.0,0.5,45,delivered as live flat to InoVino on Nov 6,2018-10-09 02:23:04 -0700,2018-11-06 09:21:18 -0800,,,RATS,,28,,1,,false,false,
126,2018-02-26,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-02-28,2018-02-28,"",2018-03-06,2018-03-13,2018-10-05,5.78,0.36125,40,formerly flat # MADDISON | 4.18oz harvested Mar22 for InoVino,2018-02-26 11:13:40 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
119,2018-02-26,sunflower,black oil,rexseed,biostrate felt,matt,1.5,"TEST A :: soaked 48 hrs in sterile solution (=500ml water, 15ml vinegar, 15ml hydrogen peroxide)",,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-26 10:09:06 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
123,2018-02-26,sunflower,black oil,rexseed,biostrate felt,matt,1.5,"TEST C :: soaked 48 hrs in sterile solution (=500ml water, 15ml vinegar)",2018-02-28,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-26 10:48:40 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
133,2018-03-02,kale,red russian,mountain valley seed co,biostrate felt,matt,0.33,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-17,2018-10-05,9.24,0.5775,40,formerly flat # BELL | ,2018-03-02 12:11:50 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
134,2018-03-02,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.33,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-13,2018-10-05,4.51,0.281875,40,formerly flat # YOUNG | ,2018-03-02 12:21:32 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
79,2018-02-09,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.33,no treatment,2018-02-11,2018-02-12,"",,,2018-10-05,0.0,0.0,40,formerly flat # MCCAW | killed because of mold in propagation phase. theory is sub optimal seed treatment,2018-02-09 13:24:58 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
127,2018-02-26,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-02-28,2018-03-01,"",2018-03-06,2018-03-13,2018-10-05,4.76,0.2975,40,formerly flat # BRUCE | ,2018-02-26 11:19:45 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
129,2018-02-27,sunflower,black oil,rexseed,biostrate felt,matt,1.0,"soaked 48 hrs in various sterile solutions, dried 24hrs",2018-03-01,2018-03-17,"",2018-03-17,2018-03-17,2018-10-05,0.98,0.06125,40,formerly flat # RUDY | ,2018-02-27 00:12:31 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
138,2018-03-02,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-19,2018-10-05,7.94,0.49625,40,formerly flat # KEVIN | ,2018-03-02 12:45:18 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
113,2018-02-23,cress,lepitum sativum,sprout house,biostrate felt,matt,0.5,no treatment,2018-02-24,2018-02-25,"",2018-03-02,2018-03-07,2018-10-05,5.88,0.3675,40,formerly flat # MOM | ,2018-02-23 14:11:23 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
128,2018-02-26,radish,china rose,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-02-28,2018-02-28,"",2018-03-06,2018-03-07,2018-10-05,4.99,0.311875,40,formerly flat # JT | ,2018-02-26 11:21:17 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
136,2018-03-02,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.33,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-17,2018-10-05,5.51,0.344375,40,formerly flat # BARBOSA | ,2018-03-02 12:21:58 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
120,2018-02-26,sunflower,black oil,rexseed,biostrate felt,matt,1.5,"TEST A :: soaked 48 hrs in sterile solution (=500ml water, 15ml vinegar, 15ml hydrogen peroxide)",,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-26 10:09:51 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
115,2018-02-23,pea,dun,handy pantry seeds & grain,biostrate felt,matt,3.0,no treatment,2018-02-25,2018-02-27,"",2018-03-02,2018-03-17,2018-10-05,14.75,0.921875,40,formerly flat # STAR | ,2018-02-23 14:23:33 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
109,2018-02-21,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.44,no treatment,2018-02-23,2018-02-23,"",2018-02-28,2018-03-06,2018-10-05,3.66,0.22875,40,formerly flat # MI | ,2018-02-20 16:02:22 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
111,2018-02-20,pea,dun,handy pantry seeds & grain,biostrate felt,matt,4.0,no treatment. TEST::A--4oz flat + 24hr soak,2018-02-23,2018-02-25,"",2018-02-28,2018-03-07,2018-10-05,8.5,0.53125,40,formerly flat # BIG4 | ,2018-02-21 11:04:07 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
131,2018-03-02,kale,red russian,mountain valley seed co,biostrate felt,matt,0.35,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-22,2018-10-05,7.77,0.485625,40,formerly flat # TONY | ,2018-03-02 12:11:19 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
86,2018-02-12,radish,red arrow,mountain valley seed co,biostrate felt,matt,0.5,no treatment,2018-02-13,2018-02-15,"",2018-02-18,2018-02-25,2018-10-05,8.48,0.53,40,formerly flat # KERITH | ,2018-02-12 10:58:56 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
49,2018-01-29,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-01-30,2018-01-31,"",2018-02-05,2018-02-09,2018-10-05,6.34,0.39625,40,formerly flat # 82 | ,2018-01-29 13:55:42 -0800,2018-10-05 09:38:28 -0700,,2018-02-25,,,,,1,,,,
59,2018-02-02,spicy mix,"kale, radish",mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-02-26,2018-02-03,"",2018-02-07,2018-02-22,2018-10-05,12.83,0.801875,40,formerly flat # 71 | ,2018-02-02 09:22:43 -0800,2018-10-05 09:38:28 -0700,,2018-02-25,,,,,1,,,,
116,2018-02-23,pea,dun,handy pantry seeds & grain,biostrate felt,matt,3.0,no treatment,2018-02-25,2018-02-27,"",2018-03-02,2018-03-17,2018-10-05,12.49,0.780625,40,"formerly flat # CHRISSY | 5oz harvested march 22 for InoVino
4oz harvested March 22 for Heather ",2018-02-23 14:23:47 -0800,2018-10-05 09:38:28 -0700,,2018-03-17,,,,,1,,,,
132,2018-03-02,kale,red russian,mountain valley seed co,biostrate felt,matt,0.33,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-22,2018-10-05,8.75,0.546875,40,formerly flat # BATUM | ,2018-03-02 12:11:38 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
80,2018-02-09,cress,lepitum sativum,sprout house,biostrate felt,matt,0.33,no treatment,2018-02-13,2018-02-15,"",2018-02-18,2018-02-25,2018-10-05,2.25,0.140625,40,formerly flat # CASPI | ,2018-02-09 13:33:16 -0800,2018-10-05 09:38:28 -0700,,2018-02-28,,,,,1,,,,
122,2018-02-26,sunflower,black oil,rexseed,biostrate felt,matt,1.5,"TEST B :: soaked 48 hrs in sterile solution (=500ml water, 15ml hydrogen peroxide)",2018-02-28,2018-03-13,"",2018-03-13,2018-03-13,2018-10-05,0.98,0.06125,40,"formerly flat # JONAS | under 30% germination rate. some nice, hearty, crunchy stalks but a ton of mold. ",2018-02-26 10:19:56 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
137,2018-03-02,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-19,2018-10-05,7.06,0.44125,40,formerly flat # STEPH | ,2018-03-02 12:45:06 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
117,2018-02-23,arugula,eruca sativa,mountain valley seed co,biostrate felt,matt,0.45,no treatment. TEST-B :: 55 start sprays,2018-02-24,2018-02-25,"",2018-02-28,2018-03-07,2018-10-05,3.38,0.21125,40,formerly flat # KIRK | ,2018-02-23 15:10:49 -0800,2018-10-05 09:38:28 -0700,,,,,,,1,,,,
139,2018-03-02,radish,china rose,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-14,2018-10-05,6.81,0.425625,40,formerly flat # DRAMOND | ,2018-03-02 12:52:31 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
124,2018-02-26,sunflower,black oil,rexseed,biostrate felt,matt,1.5,"TEST C :: soaked 48 hrs in sterile solution (=500ml water, 15ml vinegar)",2018-03-01,,"",,,2018-10-05,0.0,0.0,40,"",2018-02-26 10:48:59 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
114,2018-02-23,cress,lepitum sativum,sprout house,biostrate felt,matt,0.5,no treatment,2018-02-24,2018-02-25,"",2018-03-02,2018-03-07,2018-10-05,4.78,0.29875,40,formerly flat # DAD | ,2018-02-23 14:13:31 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
1366,2018-10-22,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.7,"",2018-10-18,2018-10-19,"",,,2018-11-08,0.84,0.0525,45,"",2018-10-22 22:30:28 -0700,2018-11-08 12:40:54 -0800,,,CONGRATS,47,17,24,1,,false,false,
1218,2018-10-09,cilantro,coriander halves leisure,kitazawa seed co,biostrate felt,matt,3.0,"",2018-09-28,2018-10-02,"",,,2018-10-15,0.0,0.0,42,"",2018-10-09 01:51:02 -0700,2018-10-14 22:44:23 -0700,,,LINES,29,6,19,1,,false,false,
97,2018-02-16,kale,red russian,mountain valley seed co,biostrate felt,matt,0.6,no treatment. TEST::B--New NutSol,2018-02-17,2018-02-18,"",2018-02-23,2018-02-28,2018-10-05,9.07,0.566875,40,formerly flat # K4 | ,2018-02-15 23:58:35 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
160,2018-03-13,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-03-14,2018-03-14,"",2018-03-21,2018-03-30,2018-10-05,8.31,0.519375,40,formerly flat # GRIT | 1.5oz for black sands on march 30,2018-03-13 10:52:58 -0700,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
170,2018-03-14,cilantro,coriandrum sativum,johnny's seed company,biostrate felt,matt,1.3,soaked 12hrs in water+hydrogen peroxide solution,2018-03-23,,"",,,2018-10-05,0.0,0.0,40,"",2018-03-14 11:42:02 -0700,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
93,2018-02-16,pea,dun,handy pantry seeds & grain,biostrate felt,matt,1.1,No treatment. TEST::B--New NutSol,2018-02-17,2018-02-18,"",2018-02-25,2018-02-28,2018-10-05,4.75,0.296875,40,formerly flat # P4 | ,2018-02-15 23:35:57 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
110,2018-02-20,pea,dun,handy pantry seeds & grain,biostrate felt,matt,4.0,no treatment. TEST::A--4oz flat + 24hr soak,2018-02-23,2018-02-25,"",2018-02-28,2018-03-07,2018-10-05,9.05,0.565625,40,formerly flat # BIG2 | ,2018-02-21 11:03:53 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
142,2018-03-05,radish,purple sango,mountain valley seed co,biostrate felt,matt,0.44,no treatment,2018-03-06,2018-03-07,"",2018-03-13,2018-03-23,2018-10-05,2.88,0.18,40,formerly flat # BELT | ,2018-03-05 12:00:02 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
135,2018-03-02,broccoli,waltham 29,mountain valley seed co,biostrate felt,matt,0.33,no treatment,2018-03-04,2018-03-05,"",2018-03-07,2018-03-13,2018-10-05,6.36,0.3975,40,formerly flat # COOK | ,2018-03-02 12:21:47 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
161,2018-03-13,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-03-14,2018-03-14,"",2018-03-21,2018-03-25,2018-10-05,6.7,0.41875,40,formerly flat # GUSTO | ,2018-03-13 10:53:38 -0700,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
145,2018-03-05,pea,dun,handy pantry seeds & grain,biostrate felt,matt,2.0,no treatment,2018-03-07,2018-03-08,"",2018-03-13,2018-03-21,2018-10-05,6.98,0.43625,40,formerly flat # PENCE | ,2018-03-05 12:49:46 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
104,2018-02-20,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-02-21,2018-02-23,"",2018-02-28,2018-03-02,2018-10-05,6.42,0.40125,40,formerly flat # Murr | ,2018-02-20 15:14:54 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
165,2018-03-14,pea,dun,handy pantry seeds & grain,biostrate felt,matt,2.0,soaked 12hrs in water+hydrogen peroxide solution,2018-03-15,2018-03-17,"",2018-03-21,2018-03-23,2018-10-05,4.73,0.295625,40,formerly flat # GOTTI | ,2018-03-14 11:03:38 -0700,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
152,2018-03-07,kale,red russian,mountain valley seed co,biostrate felt,matt,0.4,no treatment,2018-03-08,2018-03-09,"",2018-03-17,2018-03-26,2018-10-05,2.93,0.183125,40,formerly flat # JACOBI | ,2018-03-07 12:31:07 -0800,2018-10-05 09:38:29 -0700,,,,,,,1,,,,
